Cell,ATF2(+),ATF4(+),BCL11A(+),BCLAF1(+),BPTF(+),CHURC1(+),CREB3L2(+),CUX1(+),DBP(+),DNMT1(+),E2F4(+),ELF1(+),ELF2(+),ELK3(+),EP300(+),ERF(+),ETS1(+),ETS2(+),ETV7(+),FLI1(+),FOXJ2(+),GPBP1L1(+),HES1(+),HLTF(+),HMGXB4(+),HOXB2(+),HSF1(+),IKZF1(+),ING4(+),JUN(+),JUND(+),KLF10(+),KLF12(+),KLF13(+),KLF2(+),KLF3(+),KLF4(+),KLF6(+),MAFB(+),MAFG(+),MAX(+),MECP2(+),MXD4(+),MYC(+),MZF1(+),NFATC1(+),NFE2L1(+),NFIC(+),NFKB2(+),NFYA(+),NR1H3(+),NR3C1(+),PATZ1(+),PLAGL2(+),PRDM1(+),RELA(+),RFXANK(+),RFXAP(+),RXRA(+),SP2(+),SPIB(+),SREBF2(+),STAT1(+),STAT3(+),STAT5A(+),TBX21(+),TCF3(+),TCF7(+),TCF7L2(+),TFDP1(+),TFDP2(+),USF2(+),YY1(+),ZBTB7A(+),ZBTB7B(+),ZNF18(+),ZNF576(+),ZNF580(+),ZNF740(+),ZNF846(+),ZNF880(+),ZNF90(+)
218,0.0,0.0,0.0,0.0,0.0,0.042746165069600536,0.0,0.0,0.0,0.0,0.07457506695086626,0.018591096372223895,0.0,0.0,0.0,0.0,0.03050363447559709,0.0,0.0,0.0,0.0,0.0,0.02074679820006923,0.0,0.0,0.0,0.01687435098650052,0.060728433521787625,0.0,0.0027873421872438102,0.0,0.09556363216799355,0.03776777816237837,0.0,0.016058448301438957,0.013499480789200415,0.0,0.023230715513293157,0.0,0.0,0.0,0.00841668033010876,0.05422868351217261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01142263759086189,0.0369793469481943,0.22173033830682626,0.0,0.0,0.0,0.0,0.0,0.0,0.003426791277258567,0.0,0.0,0.0,0.0,0.0,0.13997923156801662,0.0,0.0,0.0,0.010911938443729466,0.0,0.0,0.0069797704956820064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010911938443729466
219,0.0,0.0,0.0,0.0,0.0,0.013657215715656507,0.0,0.12236067843544479,0.0,0.0,0.00284199595562114,0.017653167185877467,0.0,0.007513285688107018,0.0051004825606254965,0.0,0.0,0.0,0.0,0.006165628245067498,0.0,0.0,0.007571824160609207,0.0,0.04194320285340196,0.0,0.02048286604361371,0.0,0.0,0.002040407352753639,0.0,0.07191069574247144,0.0,0.0,0.022379045075974314,0.015522380008361317,0.04951045838896306,0.01214363774050343,0.026297325362745923,0.08044305988231222,0.0,0.0,0.017883927541248415,0.0,0.0,0.0,0.0,0.02336448598130841,0.0356092073381793,0.0,0.0,0.03115264797507788,0.0,0.0,0.0,0.0,0.015815959741193385,0.06853582554517133,0.0,0.0,0.006789679686875948,0.01000163961305132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002740279220029999,0.0017876624998356928,0.08907851370265023,0.037545430944963654,0.0231914157147802,0.00494486475794887,0.0,0.0,0.0,0.0,0.002638612260184192
220,0.0,0.00949414033526183,0.0,0.0026583592938733127,0.015965732087227413,0.03518803317691287,0.0,0.0,0.008515057113187955,0.0,0.010466196644258621,0.003282752152212508,0.0,0.0,0.02208172988821697,0.0,0.0,0.01703011422637591,0.0,0.024208203530633438,0.0,0.0,0.027756143994461753,0.0,0.0,0.0201238944390733,0.0,0.003115264797507788,0.0,0.012114918656974732,0.0,0.010932271835698627,0.021614553286412062,0.0,0.008900756564307966,0.023155453061995117,0.015242545616377392,0.018854834101946702,0.03760770115910303,0.0,0.06386292834890965,0.0,0.049959616937810085,0.01272066458982347,0.0,0.0,0.0,0.08110072689511942,0.004240221529941156,0.0,0.0,0.016614745586708203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05375828740314722,0.025195387221948952,0.0,0.016960886119764623,0.0029075804776739354,0.0,0.0019383869851159572,0.0,0.117601246105919,0.00045962923241918186,0.0,0.017855082496827046,0.007991902940441921,0.0,0.044262720664589826,0.11907234337140879,0.018741037432626218,0.0,0.00949414033526183,0.0,0.0,0.016938188379892073
221,0.0,0.0345646046580626,0.0,0.013333333333333334,0.05613966770508826,0.0026552045953441906,0.0,0.0,0.029941156109380408,0.0,0.01511176695633164,0.009546779218169028,0.0,0.003665017408832692,0.03582554517133956,0.0,0.0,0.059882312218760815,0.0,0.035306334371754934,0.0,0.0,0.04439252336448598,0.004153686396677051,0.0,0.0,0.001142263759086189,0.009615014807122802,0.0006029544769369913,0.01836366617478275,0.0,0.015835929387331256,0.0,0.0,0.013912730201114713,0.03353966905368774,0.02774069129209316,0.017258657670035867,0.0,0.0,0.22455867082035305,0.0004918839153959665,0.06968962732202608,0.03465732087227414,0.0,0.0,0.0,0.1166147455867082,0.011552440290758048,0.004764522631482499,0.0,0.0264797507788162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13036184998801822,0.03448652784609499,0.0,0.046209761163032194,0.020249221183800622,0.0,0.013499480789200415,0.0,0.00761509172724126,0.0033025211514563437,0.0,0.043181031498788505,0.013617781984042484,0.0,0.03465732087227414,0.17826237452405677,0.027147307521139297,0.0,0.0345646046580626,0.0,0.0,0.010469332516214697
222,0.0,0.03693813974187806,0.0,0.01470404984423676,0.028102284527518173,0.0030758310658937655,0.0,0.0,0.014987885081343025,0.0,0.01563097775591627,0.010618698288279235,0.0,0.004153686396677051,0.03802455561663918,0.0,0.0,0.02997577016268605,0.0,0.03653946002076843,0.0,0.0,0.06449030806507441,0.005919003115264798,0.0,0.0,0.0013629283489096573,0.02634514057151648,0.0011389140119920946,0.01903772931810315,0.0,0.016383985231337255,0.0,0.0,0.019131328543878612,0.034847810548745126,0.02903871829105474,0.016029783201149974,0.0,0.0,0.11240913811007269,0.0009291140624146035,0.07199723087573555,0.03673416407061267,0.0,0.0,0.0,0.12066458982346832,0.012244721356870889,0.005802944230651762,0.0,0.027518172377985463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09865005192107996,0.035634256982018914,0.0,0.048978885427483555,0.021910695742471443,0.0,0.014607130494980962,0.0,0.009086188992731049,0.00357489402992697,0.0,0.03175839390792662,0.014314444575890217,0.0,0.035890446521287644,0.18483904465212878,0.028086831825149584,0.0,0.03693813974187806,0.0,0.0,0.025347701002672657
223,0.0,0.0,0.013054442960985017,0.02625129802699896,0.0,0.009214348620476622,0.0,0.0,0.0,0.025877466251298026,0.0,0.0,0.0,0.0,0.055280679249893105,0.0,0.0,0.043129110418830045,0.0,0.0,0.0,0.0,0.03749134648667359,0.0,0.0,0.0,0.00011682242990654206,0.022518364678281604,0.0,0.0,0.0,0.0,0.034460213068728124,0.0033075650936502444,0.0038887829275012185,0.0,0.0,0.0,0.03294883668715445,0.0,0.0,0.017024648849538176,0.07188185069805007,0.0,0.0,0.014710972654897889,0.0,0.0,0.0,0.0,0.0,0.0,0.01442859485161502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01938386985115957,0.0,0.0,0.0,0.0,0.0,0.0001183011948420679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014640042217796162
224,0.0,0.036344755970924195,0.0,0.014413291796469366,0.027777777777777776,0.0029706744482563717,0.0,0.0,0.014814814814814815,0.0,0.015521670219161612,0.010350718520751683,0.0,0.004062060961456233,0.03753588662879482,0.0,0.0,0.07885081343025269,0.0,0.036214953271028034,0.0,0.0,0.04592852197992385,0.005503634475597092,0.0,0.0,0.00132398753894081,0.023749086573593325,0.0010049241282283187,0.018855550090178717,0.0,0.016268605053651783,0.0,0.0,0.014506113972068578,0.03459157664765141,0.028742026405577808,0.019603041804404902,0.0,0.0,0.1111111111111111,0.0008198065256599442,0.07153571016499366,0.036214953271028034,0.0,0.0,0.0,0.11973001038421599,0.012071651090342679,0.005619693360210128,0.0,0.027229721933771777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09753175173735922,0.03541564190850959,0.0,0.048286604361370715,0.02149532710280374,0.0,0.014330218068535825,0.0,0.008826583592938734,0.0035068008103093136,0.0,0.03138340833044883,0.0141698542266388,0.0,0.035598390446521286,0.18310834198684667,0.02788903723483163,0.0,0.036344755970924195,0.0,0.0,0.02304955484057675
225,0.0,0.0,0.0,0.0,0.00045430944963655245,0.0,0.0,0.0,0.00024229837313949465,0.0,0.003880417554790403,0.0,0.0,0.008337914605094374,0.007391118441145929,0.0,0.0,0.0004845967462789893,0.014920478767010985,0.008631879543094497,0.0,0.0,0.023559190031152647,0.0,0.0,0.0,0.0,0.01128802738356217,0.0,0.0034067515621868795,0.0,0.017508941963770626,0.018037767778162378,0.0,0.0084027380422574,0.010047066121832477,0.005266280967215546,0.013268216590258789,0.0,0.0,0.0018172377985462098,0.0,0.021922233760239992,0.0,0.0,0.0,0.0,0.08473520249221184,0.0,0.0,0.0,0.002826814353294104,0.05995518390993059,0.0,0.0,0.0,0.010903426791277258,0.0,0.0,0.0,0.010384215991692628,0.011859867737880527,0.0,0.0,0.0,0.09740394600207684,0.0,0.0,0.0,0.0,0.0,0.004038306218991578,0.0022608672792039644,0.0,0.007982866043613706,0.035998615437867774,0.0068239133659694405,0.0,0.0,0.0,0.0,0.003234427931838687
226,0.0,0.026405577807446966,0.0,0.008930425752855659,0.023299584631360334,0.0018270962314497154,0.06507442021460713,0.0,0.03682935271720318,0.0,0.01358146144176641,0.03071718085284561,0.0,0.0020157595748579804,0.029900433693726712,0.0,0.0,0.02485289027345102,0.0,0.031606957424714435,0.0,0.0,0.05369505019037729,0.0,0.0,0.0,0.010241433021806854,0.021056882427598938,0.02361571701336549,0.016305040899236668,0.0,0.014220606899734626,0.0,0.0,0.016047852162671922,0.039325160820487925,0.023624091381100727,0.01627918576863604,0.02110521736689961,0.0,0.09319833852544133,0.01926545335300869,0.06322833737163955,0.027518172377985463,0.0,0.0,0.0,0.10488058151609553,0.009172724125995154,0.04758414269134445,0.0,0.06392061843775239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08107676331975397,0.03142591681696453,0.0,0.14347525095188646,0.014537902388369679,0.0,0.009691934925579786,0.0,0.0032017999307718936,0.0023662393817135657,0.0,0.025470174224068304,0.021359937957595596,0.0,0.031022845275181725,0.1588785046728972,0.02437818325668793,0.0,0.026405577807446966,0.0,0.0,0.00932877108761895
227,0.0,0.019878356326954456,0.0,0.030820353063343717,0.02057372793354102,0.0012487348344440501,0.0,0.0,0.010972654897888543,0.0,0.012406405421653824,0.005627575118078585,0.06313603322949117,0.000702461670026266,0.0481949789261499,0.0,0.0,0.021945309795777086,0.0,0.02888110072689512,0.0,0.0,0.06245673243336795,0.0,0.0,0.0,0.0,0.005807468943502173,0.0,0.014756517461878997,0.0,0.07294911734164071,0.0,0.0,0.01398160510310043,0.036574017882429095,0.02039756712653909,0.01653765752039433,0.0,0.0,0.08229491173416408,0.0,0.058151609553478714,0.021806853582554516,0.0,0.0,0.0,0.09615784008307372,0.033575631706472826,0.0,0.0,0.020768431983385256,0.0,0.0,0.0,0.057396393844991976,0.02428308970365045,0.0,0.0,0.0,0.07077242591261283,0.029021151008362025,0.0,0.1289373485635168,0.009968847352024923,0.0,0.006645898234683281,0.0,0.0,0.04996339989445551,0.0,0.021979923849082726,0.01891504659752619,0.027450449230213555,0.047962097611630325,0.1439944617514711,0.022251891410769914,0.044717030114226376,0.019878356326954456,0.0,0.0,0.008579745671824728
228,0.0,0.0358997181427088,0.0,0.014205607476635514,0.02758307372793354,0.002918096139437675,0.0,0.0,0.04468674281758394,0.0,0.015439689566595617,0.010216728636987908,0.0,0.030450186305051617,0.037261010323132365,0.0,0.0,0.029421945309795777,0.0,0.0360202492211838,0.0,0.0,0.06260816891658014,0.0053997923156801665,0.0,0.0,0.012538940809968847,0.009961155340179224,0.029980236492144843,0.01874624255342406,0.0,0.016182069920387676,0.0,0.0,0.018982982601140144,0.03436231473614651,0.028519507491470107,0.019657456910038226,0.024304678510285987,0.0,0.11033229491173416,0.0007924796414712794,0.07107418945425176,0.03582554517133956,0.0,0.0,0.0,0.28992731048805814,0.011941848390446522,0.005497526113249038,0.0,0.027056651667243567,0.0,0.0,0.0,0.08175210044368923,0.034587427110791595,0.0,0.06133177570093458,0.0,0.09681284447639588,0.03519702683500028,0.0,0.04776739356178609,0.02118380062305296,0.0,0.014122533748701973,0.0,0.008653513326410523,0.003455730895596071,0.0,0.056132456443982924,0.014064697609001406,0.0,0.03540368639667705,0.1820699203876774,0.02774069129209316,0.0,0.0358997181427088,0.0,0.0,0.010860868529016222
229,0.0,0.0,0.0,0.0,0.0,0.004324565900337815,0.0,0.06818968501211492,0.0,0.0,0.0,0.0,0.0,0.014965487752733491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014899092509819856,0.0,0.0,0.019422329910388062,0.023716209426188323,0.0,0.0,0.019124264451367255,0.0,0.0,0.009441159641426665,0.007322895173362463,0.011904761904761904,0.020523564008035296,0.006342791389520362,0.032537210107303566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009026280054317437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01072468208978091
230,0.0,0.09523809523809523,0.0,0.0,0.006879543094496366,0.013814950642112597,0.0,0.0,0.0036690896503980617,0.053250259605399794,0.024020331201836366,0.021505376344086023,0.0,0.0,0.013316229918758781,0.0,0.0,0.0073381793007961235,0.0,0.014927310488058152,0.0,0.0,0.02998442367601246,0.0,0.0,0.0,0.01305815160955348,0.012345679012345678,0.021438381402204134,0.0186369350166694,0.0,0.024979808468905042,0.0,0.0,0.013197490834339966,0.015401006055211663,0.00886367007862335,0.010515719163639827,0.018018018018018018,0.0,0.027518172377985463,0.0,0.03346025152878736,0.0,0.0,0.0,0.0,0.0514018691588785,0.0,0.061450125221428134,0.0,0.00853813314872505,0.03448652784609499,0.0,0.0,0.034551118663268196,0.025561147056474158,0.0,0.0,0.0,0.02604041856378305,0.017325244575613487,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.010894915138825052,0.0,0.009691934925579786,0.026696636302693325,0.028895209716014267,0.014278296988577362,0.0695742471443406,0.011620432181179845,0.0,0.0,0.0,0.0,0.004936758422280102
231,0.08670820353063344,0.0,0.02477377243732384,0.0,0.0,0.0,0.0,0.03271028037383177,0.0,0.01387331256490135,0.0,0.011188155294275283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02167705088265836,0.0,0.11279854620976117,0.01879975770162686,0.034683281412253374,0.0,0.0,0.024000519210799584,0.015557093957924695,0.024419656315948148,0.0,0.0,0.01306680512287989,0.0,0.0010384215991692627,0.004169580604827601,0.006109155641865922,0.0,0.017063670208183127,0.009373859841149561,0.0,0.0,0.0,0.0,0.0,0.08670820353063344,0.0,0.0,0.0,0.0,0.0,0.0,0.05284412137994692,0.0,0.0,0.0,0.0,0.013339723620097452,0.0,0.0,0.0,0.026679447240194904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008971281684626253,0.0,0.009634244836737048,0.0,0.0,0.01080607476635514,0.0,0.0,0.0,0.0,0.0,0.0,0.014657065522700578
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013534094842506058,0.0,0.003115264797507788,0.0,0.023572170301142264,0.0,0.18193757253680287,0.0,0.0,0.0,0.0,0.030244029075804778,0.0,0.0,0.0330564209068882,0.0,0.0,0.0,0.0,0.0,0.0,0.0024229837313949464,0.0,0.07695857851621092,0.0,0.0,0.020466442028524805,0.024126444687192352,0.004227859368046284,0.010193763121975993,0.0,0.0,0.0,0.007706181341203476,0.01903772931810315,0.0,0.0,0.0,0.0,0.02554517133956386,0.0,0.0,0.0,0.0013268720433829467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007668344116942248,0.03842159916926272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009226631258192465,0.0,0.0030575747086650515,0.0019191082718824349,0.0,0.026869158878504672,0.24714434060228452,0.03535578301933442,0.0,0.0,0.0,0.0,0.007609417292273122
233,0.0,0.0,0.0,0.0,0.010643821391484943,0.0,0.0,0.0,0.0056767047421253025,0.0,0.008198065256599442,0.0004689645931732154,0.0,0.0,0.01707287276281229,0.0,0.0,0.011353409484250605,0.0,0.018821391484942888,0.0,0.0,0.020595361716857045,0.0,0.030294821436633708,0.0,0.017860851505711317,0.00026922041459943847,0.0,0.009163615164598932,0.0,0.00853813314872505,0.0,0.0,0.007035836141310107,0.01875901875901876,0.011125945705384957,0.007445800287493141,0.0,0.0,0.04257528556593977,0.0,0.04061382254528672,0.0018172377985462098,0.0,0.0,0.0,0.0640706126687435,0.0006057459328487366,0.0,0.0,0.011884158301603784,0.0,0.0,0.0,0.06334371754932502,0.0,0.0,0.0,0.0,0.03562584870996086,0.020768431983385256,0.0,0.0024229837313949464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013095650167301258,0.03463596093431655,0.0,0.018269730010384216,0.0910349601938387,0.014636799683528656,0.0,0.0,0.0,0.0,0.005992203326353778
234,0.0,0.0341195668298472,0.0,0.013208722741433022,0.026804257528556592,0.011751252020978745,0.0,0.0,0.014295604015230183,0.03181723779854621,0.015029786303765644,0.009379291863464308,0.0,0.0036344755970924196,0.035611752489157655,0.0,0.0,0.028591208030460367,0.0,0.0351116303219107,0.0,0.0,0.04415455174800969,0.004049844236760125,0.0,0.0,0.001142263759086189,0.02288373524095227,0.0005359595350551033,0.01825435863802809,0.0,0.015749394254067153,0.029460405369024268,0.0,0.013833259160361964,0.04281803347223908,0.02755525886367008,0.01859636235018841,0.0,0.0,0.10721703011422637,0.00043723014701863694,0.06945886696665513,0.03426791277258567,0.0,0.040152301834544823,0.0,0.11609553478712357,0.01142263759086189,0.004764522631482499,0.0,0.02630668051228799,0.0,0.0,0.19885773624091382,0.0,0.0,0.0,0.0,0.0,0.09377745826343957,0.07629666065475214,0.0,0.04569055036344756,0.020041536863966772,0.0,0.013361024575977848,0.0,0.00761509172724126,0.0032684745416475154,0.0,0.030056536287065883,0.03275628639404814,0.0,0.0344626168224299,0.17722395292488752,0.02699896157840083,0.09417185877466251,0.0341195668298472,0.0,0.0,0.022249459510069285
235,0.0,0.035009642486278,0.0,0.013665628245067497,0.02712876427829699,0.0027603612129815844,0.0,0.0,0.014468674281758393,0.0,0.015221074493086299,0.00981475898569658,0.0,0.003756642844053509,0.03640583959440474,0.0,0.0,0.028937348563516787,0.0,0.03550103842159917,0.41311872620283835,0.0,0.044825199030806506,0.004776739356178609,0.0,0.0,0.012474039460020769,0.009730394984808276,0.0007704418316417111,0.01847297371153741,0.0,0.01595130956501673,0.0,0.0,0.018702184923813762,0.04535340049358741,0.028000296691885477,0.015404009486366749,0.0,0.0,0.10851505711318796,0.0006285183363392906,0.07026652821045344,0.035046728971962614,0.0,0.0,0.0,0.11744548286604362,0.011682242990654205,0.058090525929998166,0.0,0.02665282104534441,0.0,0.0,0.0,0.08194090437081092,0.0,0.0,0.0,0.0,0.09513539420081477,0.03475979668798164,0.0,0.1640706126687435,0.020560747663551402,0.0,0.013707165109034268,0.0,0.008047767393561786,0.0033535910661695863,0.0,0.030518056997807776,0.013775516910498574,0.0,0.03491692627206646,0.17964693665628245,0.027345102111457253,0.0,0.035009642486278,0.0,0.0,0.01063956556525884
236,0.0,0.0,0.0,0.0,0.008761682242990653,0.0,0.0,0.0,0.004672897196261682,0.0,0.007350931846750833,0.0,0.0,0.0,0.015179280434915399,0.1009865005192108,0.03965472481827622,0.060228452751817235,0.0,0.047832294911734165,0.0,0.0,0.01828054690204223,0.0,0.0,0.0,0.0,0.011749548094304065,0.0,0.00807053979705234,0.0,0.007643936771662628,0.0,0.0,0.009594803653548646,0.025259268249922456,0.03263610740246254,0.011740059040389612,0.0,0.04229837313949464,0.035046728971962614,0.0,0.036921656859351566,0.0,0.0,0.0,0.0,0.05763239875389408,0.0,0.0,0.0,0.010268835814007154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030753255052320475,0.01896485762693338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03147609076826175,0.0,0.011393792546440521,0.04137912904031442,0.0,0.016257788161993768,0.21495327102803738,0.013103891608564506,0.0,0.0,0.0,0.0,0.005447457569412526
237,0.0,0.016614745586708203,0.0,0.004652128764278297,0.019016095534787125,0.008386240256582148,0.0,0.0,0.010141917618553133,0.0,0.011777887085314532,0.004857133286436874,0.0,0.00012216724696108972,0.10796530450186305,0.0,0.0,0.07497403946002076,0.0,0.027323468328141226,0.0,0.0,0.0319098303911388,0.0,0.0,0.0,0.0,0.004942117610861121,0.0,0.013882057167841723,0.0,0.012316833967924311,0.0,0.0,0.010172293216351961,0.02578522204690429,0.018728675270731344,0.014583248309730781,0.0,0.0,0.0760643821391485,0.0,0.05561324564439829,0.018821391484942888,0.0,0.032594900196146304,0.0,0.09117341640706127,0.04045517480096919,0.0,0.0,0.01938386985115957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06518092499400911,0.027873421872438103,0.0,0.025095188646590515,0.0076843198338525445,0.0,0.00512287988923503,0.0,0.05330564209068882,0.0012427012580222324,0.0,0.04338294680973809,0.00924063777488597,0.0,0.026706905503634474,0.13568708895811699,0.06017900410423775,0.0,0.016614745586708203,0.0,0.0,0.008205232963927616
238,0.0,0.03441625871532414,0.06312119863521733,0.013291796469366563,0.026869158878504672,0.0137623723332939,0.0,0.0,0.014330218068535825,0.0,0.01511176695633164,0.009446286805346196,0.0,0.02962555738806426,0.03576446154785902,0.0,0.0,0.02866043613707165,0.0,0.03524143302180685,0.0,0.0,0.044370889581169956,0.004049844236760125,0.0,0.0,0.001142263759086189,0.009576554747894312,0.0005359595350551033,0.018327230329197863,0.0,0.015835929387331256,0.0,0.0,0.01390213406234768,0.04562312038947553,0.027703604806408544,0.019235739841379967,0.0,0.06175147109726549,0.10747663551401869,0.00043723014701863694,0.06980500749971155,0.03452751817237799,0.0,0.0,0.0,0.1166147455867082,0.011509172724125995,0.004764522631482499,0.0,0.02642206068997346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09417685118619698,0.034595835382849646,0.0,0.04603669089650398,0.020145379023883695,0.0,0.07234337140879198,0.0,0.15818622360678436,0.0032854978465519298,0.0,0.030143071420329987,0.01360463740683781,0.0,0.0346248701973001,0.17791623399100034,0.06922810661128419,0.05523104880581516,0.03441625871532414,0.0,0.0,0.010452309211310283
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013499480789200415,0.0,0.01778980160682079,0.013064013666968143,0.0,0.011331012155641073,0.019882719442917352,0.0,0.06412253374870197,0.0,0.020276548067989286,0.0016874350986500518,0.0,0.0,0.06950934579439252,0.0,0.0,0.0,0.0,0.019364639821545324,0.013064013666968143,0.0003097046874715345,0.0,0.018778123918310834,0.0,0.0,0.007825248479454087,0.058043721595123464,0.024143302180685357,0.016319997097861035,0.0,0.0,0.0,0.037656446411980106,0.07580477673935618,0.08008826583592939,0.0,0.0,0.0,0.008722741433021807,0.0,0.0,0.0,0.09547709703472944,0.0,0.0,0.0,0.0,0.02464254333413212,0.0,0.0,0.0,0.0013579359373751896,0.005793299447996939,0.03768859568749618,0.0,0.0,0.0,0.0,0.0,0.0,0.010503379126023527,0.0,0.0007499711549555786,0.0008281083638944754,0.0,0.021125389408099687,0.0,0.032191069574247146,0.0,0.0,0.0,0.0,0.011184311322200092
240,0.0,0.03397122088710874,0.06371458240617119,0.01300103842159917,0.125,0.002550047977706797,0.0,0.0,0.014157147802007615,0.0,0.03415860523583101,0.03654574079656986,0.0,0.029778266446765622,0.046270844786512735,0.0,0.0,0.02831429560401523,0.0,0.03491692627206646,0.0,0.0,0.06156974731741087,0.0038421599169262723,0.03860219422998781,0.0,0.0010903426791277258,0.009441944540594592,0.0004689645931732154,0.032992658177114643,0.0,0.015691704165224415,0.03146032844890581,0.0,0.024291648123423826,0.05529257865706464,0.027406912920931614,0.01500949997052515,0.0,0.0,0.10617860851505712,0.0003825763786413073,0.06922810661128419,0.03400830737279335,0.0,0.0,0.0,0.11557632398753893,0.04659916926272067,0.00452018813756032,0.0,0.02613361024575978,0.0,0.17757009345794392,0.0,0.07693760030208628,0.032550523204728815,0.0,0.0,0.0,0.09313842958702771,0.034322566540963,0.0,0.16043613707165108,0.01983385254413292,0.0,0.07268951194184839,0.0,0.007268951194184839,0.003234427931838687,0.0,0.05324795200184608,0.01342061332597237,0.0,0.04598260643821391,0.3007961232260298,0.06937645255402265,0.05575025960539979,0.03397122088710874,0.0,0.0,0.022283506119878112
241,0.0,0.03041091826138555,0.0,0.011090342679127726,0.0252466251298027,0.011514649631294609,0.061526479750778816,0.0,0.013464866735894773,0.0,0.014373941083237689,0.008005895554885607,0.07372793354101766,0.0028403884918453363,0.03258811312687068,0.0,0.04614485981308411,0.026929733471789546,0.0,0.0335539979231568,0.0,0.0,0.04149359640013846,0.0013499480789200416,0.0,0.0,0.011863966770508827,0.00853813314872505,0.0,0.01739811626678326,0.0,0.015057113187954309,0.03222952963347563,0.05192107995846314,0.021261152436052304,0.040876050221844616,0.02570093457943925,0.014093512359030867,0.02391176222951924,0.05898234683281412,0.1009865005192108,0.0,0.06668974270220376,0.031022845275181725,0.0,0.0,0.0,0.1111111111111111,0.010340948425060574,0.003176348420988333,0.0,0.024922118380062305,0.0,0.0,0.0,0.0,0.02835689751577602,0.0,0.050298546209761166,0.0,0.08802620017573289,0.03312018363666175,0.0,0.0413637937002423,0.017341640706126687,0.0,0.011561093804084458,0.0,0.0778816199376947,0.0028258686141327477,0.08203530633437175,0.02792200299988462,0.02191201020019191,0.0,0.032937435098650054,0.16926272066458983,0.060970182465509566,0.0,0.03041091826138555,0.0,0.0,0.009839470234751374
242,0.0,0.037086485684616526,0.0,0.014787123572170302,0.028037383177570093,0.003115264797507788,0.0,0.0,0.014953271028037384,0.0,0.01557632398753894,0.010719190701102067,0.0,0.004184228208417323,0.04795064443222772,0.0,0.0,0.029906542056074768,0.0,0.036344755970924195,0.0,0.0,0.04625302872966424,0.00612668743509865,0.0,0.0,0.001375908618899273,0.010268835814007154,0.0012059089538739825,0.01896485762693338,0.0,0.01632629514249452,0.0,0.0,0.023894292919660075,0.044395894863184585,0.05481382584186323,0.01601164483260553,0.02012292666498274,0.0,0.11214953271028037,0.000983767830791933,0.0717664705203646,0.03686396677050883,0.0,0.0,0.0,0.1201453790238837,0.012287988923502942,0.005864027854132307,0.0,0.027460482289142725,0.0,0.14454828660436136,0.0,0.0,0.0,0.0,0.0,0.0,0.09841041616742552,0.03547029567688692,0.0,0.04915195569401177,0.02201453790238837,0.0,0.014676358601592247,0.0,0.009172724125995154,0.003591917334831384,0.0,0.03167185877466251,0.014314444575890217,0.0,0.04633956386292835,0.29698857736240913,0.027987934529990606,0.0,0.037086485684616526,0.0,0.0,0.011082171492773607
